4,0,0.0044331662356853485,0.5310449004173279,0.45875465869903564,0.45887479186058044,0.4605468511581421,0.4587022066116333,55.58347457608302,55.613006575721144,55.62165872460457,55.62060901001887,0.5768240445956809,0.5777520022109316,0.5772772650220738,0.5772739600431396
4,1,0.005071478895843029,0.515656590461731,0.5146636366844177,0.5125579833984375,0.5118547081947327,0.5151673555374146,56.09266330790749,56.05942198569121,56.0319099220922,56.051310084669055,0.5479888542753195,0.5485406369204282,0.5491427977188866,0.5481049520368089
4,2,0.008826770819723606,0.6373999118804932,0.39275050163269043,0.3916471302509308,0.39350366592407227,0.39282965660095215,54.49136815887435,54.49868964923223,54.51780950667604,54.47299118701969,0.6579575408710792,0.6571599916301859,0.6563272013139183,0.6592772670705642
4,3,0.018816515803337097,0.6227059364318848,0.4414956569671631,0.44073987007141113,0.44487622380256653,0.45627012848854065,54.850661655244934,54.85983528774597,55.03331616710099,55.22360992101919,0.6265258071161227,0.6253199909540044,0.6146443420954241,0.6033020590591303
4,4,0.02433810383081436,0.6962500214576721,0.19870363175868988,0.19583232700824738,0.19436092674732208,0.18868906795978546,52.38038392221776,52.48071686047777,52.561790814575645,52.59791233282406,0.7457072016814447,0.7474176718355255,0.7510762624772505,0.7506780763856913
4,5,0.013029671274125576,0.6221673488616943,0.2804034948348999,0.23459960520267487,0.28242960572242737,0.28900474309921265,53.71915533495478,54.03777844442303,53.75380110444596,53.858531306706084,0.6842041614076573,0.7111223268967821,0.68651823721824,0.6835370589172965
4,6,0.00795304961502552,0.5955498814582825,0.3291202485561371,0.3157735764980316,0.3149186968803406,0.28956636786460876,54.695899840368945,54.622446543651726,54.499485530350924,54.371292394393464,0.6411975060531361,0.6469897366729327,0.6519037459379238,0.6565163625646826
4,7,0.012037691660225391,0.5903805494308472,0.3428288400173187,0.3364064693450928,0.33744797110557556,0.3327122926712036,54.046117329040364,53.7698374011815,53.61099836090179,53.521300240888586,0.6484665732689671,0.6505142189438139,0.6516273191696853,0.6529912848210185
4,8,0.010058591142296791,0.5533191561698914,0.4252629578113556,0.42416301369667053,0.4209716320037842,0.42485547065734863,56.39542935253182,56.475361902251805,56.50225617220713,56.429851937638986,0.5834027393311167,0.5830517548139628,0.5810800477906498,0.5780269899500796
4,9,0.007509619928896427,0.5574854016304016,0.4307342767715454,0.43339335918426514,0.4314734935760498,0.43630722165107727,55.99971725224931,56.026691981289865,56.074834059895416,56.12664609022132,0.598168521189494,0.5978579476592467,0.5983104130875392,0.59758934627993
